,eyeClosed,Center Up,,Center,,Center Down,,Left Point,,Right Point,,Left,Right,Up,Down,Eye width:
capture_2020_06_09_09_37_23_000449_right,0,76,21,63,37,57,59,33,28,98,65,1,0,0,0,100
capture_2020_06_09_09_37_23_000450_left,0,79,20,56,35,49,56,22,27,97,69,1,0,0,0,100
capture_2020_06_09_09_37_23_000450_right,0,81,23,65,39,57,63,37,32,99,70,1,0,0,0,100
capture_2020_06_09_09_37_23_000451_left,0,82,23,56,35,52,59,24,28,99,70,1,0,0,0,100
capture_2020_06_09_09_37_23_000451_right,0,81,25,63,39,56,64,38,32,99,67,1,0,0,0,100
capture_2020_06_09_09_37_23_000452_left,0,69,32,55,48,49,64,21,34,97,72,0,0,0,0,100
capture_2020_06_09_09_37_23_000452_right,1,72,47,71,50,70,54,35,32,99,64,0,0,0,0,100
capture_2020_06_09_09_37_23_000453_left,0,74,30,55,44,52,66,20,33,98,74,1,0,0,0,100
capture_2020_06_09_09_37_23_000453_right,0,78,26,63,43,60,62,42,33,98,68,1,0,0,0,100
capture_2020_06_09_09_37_23_000454_left,0,76,29,55,42,50,66,25,33,98,74,1,0,0,0,100
capture_2020_06_09_09_37_23_000454_right,0,78,25,63,42,59,61,33,35,99,64,1,0,0,0,100
capture_2020_06_09_09_37_23_000455_left,0,74,26,53,41,48,64,17,32,97,75,1,0,0,0,100
capture_2020_06_09_09_37_23_000455_right,0,78,22,62,39,56,61,32,28,99,64,0,0,0,0,100
capture_2020_06_09_09_37_23_000456_left,0,75,20,51,35,46,58,17,26,97,70,1,0,0,0,100
capture_2020_06_09_09_37_23_000456_right,0,75,20,61,39,60,60,31,31,98,64,0,0,0,0,100
capture_2020_06_09_09_37_23_000513_left,0,49,38,31,50,22,66,3,44,73,78,1,0,0,0,100
capture_2020_06_09_09_37_23_000513_right,0,35,43,17,54,13,73,1,44,51,83,1,0,0,0,100
capture_2020_06_09_09_37_23_000514_left,0,55,35,32,46,29,66,4,40,75,76,1,0,0,0,100
capture_2020_06_09_09_37_23_000514_right,0,33,43,18,53,11,68,2,47,51,83,1,0,0,0,100
capture_2020_06_09_09_37_23_000515_left,1,44,55,43,58,42,61,4,42,87,75,0,0,0,0,100
capture_2020_06_09_09_37_23_000515_right,1,29,61,28,63,26,65,0,49,52,80,0,0,0,0,100
capture_2020_06_09_09_37_23_000516_left,1,43,58,42,59,42,61,9,46,80,77,0,0,0,0,100
capture_2020_06_09_09_37_23_000516_right,1,32,61,31,62,30,64,2,46,52,79,0,0,0,0,100
capture_2020_06_09_09_37_23_000517_left,1,46,51,45,54,44,56,11,43,85,76,0,0,0,0,100
capture_2020_06_09_09_37_23_000517_right,1,35,59,34,61,33,62,6,46,56,80,0,0,0,0,100
capture_2020_06_09_09_37_23_000518_left,0,53,38,40,47,34,62,6,39,79,73,0,0,0,0,100
capture_2020_06_09_09_37_23_000518_right,0,45,46,26,50,27,67,7,39,58,78,1,0,0,0,100
capture_2020_06_09_09_37_23_000519_left,0,52,34,38,45,35,61,7,38,77,72,1,0,0,0,100
capture_2020_06_09_09_37_23_000519_right,0,44,42,27,49,25,65,9,43,61,81,1,0,0,0,100
capture_2020_06_09_09_37_23_000520_left,0,56,34,37,45,34,65,8,40,78,73,1,0,0,0,100
capture_2020_06_09_09_37_23_000520_right,0,50,40,30,49,27,65,10,40,62,80,1,0,0,0,100
capture_2020_06_09_09_37_23_000521_left,0,57,34,40,47,34,60,11,35,80,72,0,0,0,0,100
capture_2020_06_09_09_37_23_000521_right,0,49,39,30,47,29,62,10,39,63,76,0,0,0,0,100
capture_2020_06_09_09_37_23_000522_left,0,59,26,43,37,37,54,12,33,82,67,0,0,0,0,100
capture_2020_06_09_09_37_23_000522_right,0,49,32,33,40,31,60,12,32,64,72,0,0,0,0,100
capture_2020_06_09_09_37_23_000523_left,0,55,22,43,34,40,49,15,28,85,61,0,0,0,0,100
capture_2020_06_09_09_37_23_000523_right,0,45,30,33,39,29,53,12,34,64,65,0,0,0,0,100
capture_2020_06_09_09_37_23_000524_left,0,51,33,40,49,33,66,11,43,82,79,0,0,0,0,100
capture_2020_06_09_09_37_23_000524_right,0,52,41,34,53,34,70,12,50,67,83,0,0,0,0,100
capture_2020_06_09_09_37_23_000525_left,0,54,37,39,52,35,67,10,46,78,78,0,0,0,0,100
capture_2020_06_09_09_37_23_000525_right,0,53,42,34,52,31,68,15,38,69,84,0,0,0,0,100
capture_2020_06_09_09_37_23_000526_left,0,56,33,37,46,35,63,13,41,79,74,0,0,0,0,100
capture_2020_06_09_09_37_23_000526_right,0,50,38,32,47,30,64,11,38,65,78,0,0,0,0,100
capture_2020_06_09_09_37_23_000527_left,0,52,32,37,46,36,66,9,39,78,75,0,0,0,0,100
capture_2020_06_09_09_37_23_000527_right,0,47,37,32,48,30,63,11,41,66,78,0,0,0,0,100
capture_2020_06_09_09_37_23_000528_left,0,53,28,39,43,32,58,7,37,78,71,0,0,0,0,100
capture_2020_06_09_09_37_23_000528_right,0,49,33,31,44,30,60,10,34,65,76,0,0,0,0,100
capture_2020_06_09_09_37_23_000529_left,0,58,28,40,43,34,60,10,37,79,71,0,0,0,0,100
capture_2020_06_09_09_37_23_000529_right,0,54,34,34,46,31,62,9,36,70,80,0,0,0,0,100
capture_2020_06_09_09_37_23_000530_left,0,53,29,35,44,29,60,4,39,79,72,0,0,0,0,100
capture_2020_06_09_09_37_23_000530_right,0,49,34,33,48,26,64,10,36,66,82,0,0,0,0,100
capture_2020_06_09_09_37_23_000531_left,0,59,28,49,44,46,64,18,37,92,73,0,0,0,0,100
capture_2020_06_09_09_37_23_000531_right,0,58,37,45,49,43,66,21,44,79,81,0,0,0,0,100
capture_2020_06_09_09_37_23_000532_left,0,65,27,54,39,48,55,23,33,91,64,0,0,0,0,100
capture_2020_06_09_09_37_23_000532_right,0,64,34,47,45,45,60,24,39,81,76,0,0,0,0,100
capture_2020_06_09_09_37_23_000533_left,0,77,20,57,36,54,52,22,27,96,62,0,0,0,0,100
capture_2020_06_09_09_37_23_000533_right,0,69,28,53,42,49,56,26,31,89,77,0,0,0,0,100
capture_2020_06_10_10_00_57_040388_left,0,60,35,59,54,59,75,25,58,95,58,0,0,0,0,100
capture_2020_06_10_10_00_57_040388_right,0,73,44,67,60,63,77,34,52,98,77,0,0,0,0,100
capture_2020_06_10_10_00_57_040389_left,0,74,33,72,52,72,68,36,56,99,56,0,0,0,0,100
capture_2020_06_10_10_00_57_040389_right,0,78,46,76,64,74,81,41,61,99,72,0,0,0,0,100
capture_2020_06_10_10_00_57_040394_right,0,85,45,84,61,82,77,52,57,99,66,0,0,0,0,100
capture_2020_06_10_10_00_57_040395_left,0,75,29,78,47,81,64,43,54,99,44,0,0,0,0,100
capture_2020_06_10_10_00_57_040395_right,0,82,41,79,58,78,75,48,55,99,62,0,0,0,0,100
capture_2020_06_10_10_00_57_040396_left,0,68,36,68,52,66,71,33,59,99,56,0,0,0,0,100
capture_2020_06_10_10_00_57_040396_right,0,74,38,72,57,70,74,44,53,99,67,0,0,0,0,100
capture_2020_06_10_10_00_57_040397_left,0,56,39,55,56,54,74,21,61,98,63,0,0,0,0,100
capture_2020_06_10_10_00_57_040397_right,0,69,34,63,53,60,69,34,51,99,69,0,0,0,0,100
capture_2020_06_10_10_00_57_040398_left,0,55,36,54,54,57,73,17,62,92,59,0,0,0,0,100
capture_2020_06_10_10_00_57_040398_right,0,70,32,63,48,59,67,28,42,97,67,0,0,0,0,100
capture_2020_06_10_10_00_57_040399_left,0,59,40,59,57,59,75,22,66,98,61,0,0,0,0,100
capture_2020_06_10_10_00_57_040399_right,0,69,27,65,42,61,62,32,42,96,61,0,0,0,0,100
capture_2020_06_10_10_00_57_040400_left,0,41,33,41,48,42,66,5,59,81,51,0,0,0,0,100
capture_2020_06_10_10_00_57_040400_right,0,57,22,45,35,42,51,12,26,86,65,0,0,0,0,100
capture_2020_06_10_10_00_57_040401_left,0,43,36,44,51,44,76,9,60,86,57,0,0,0,0,100
capture_2020_06_10_10_00_57_040401_right,0,54,19,47,38,45,55,13,34,83,64,0,0,0,0,100
